Frame,Steering,throttle,Brake,Speed(km),velocity.x,velocity.y,velocity.z,Latitude,Longitude,Altitude,Yaw,Pitch,Roll,Heading,Simulation_time(s),Frame_elapsed_time(s),dist
10568.jpg,-0.000172642,0,1,6.87E-07,3.45E-10,8.57E-10,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.4500079,0.050000001,9.54E-09
10569.jpg,-0.000172642,0,1,8.24E-07,-4.38E-10,2.42E-09,2.29E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.5000079,0.050000001,1.14E-08
10570.jpg,-0.000172642,0,1,6.88E-08,-5.49E-10,8.59E-10,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.5500079,0.050000001,9.55E-10
10571.jpg,-0.000172642,0,1,6.97E-08,-4.50E-10,-3.23E-09,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.6000079,0.050000001,9.67E-10
10572.jpg,-0.000172642,0,1,2.06E-07,-3.39E-10,4.50E-10,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.6500079,0.050000001,2.86E-09
10573.jpg,-0.000172642,0,1,2.75E-07,6.67E-10,-7.67E-10,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.7000079,0.050000001,3.81E-09
10574.jpg,-0.000172642,0,1,4.12E-07,-1.02E-10,2.34E-10,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.7500079,0.050000001,5.72E-09
10575.jpg,-0.000172642,0,1,4.81E-07,-4.50E-10,-1.92E-10,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.8000079,0.050000001,6.67E-09
10576.jpg,-0.000172642,0,1,5.49E-07,1.08E-10,-1.66E-10,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.8500079,0.050000001,7.63E-09
10577.jpg,-0.000172642,0,1,6.18E-07,6.67E-10,2.27E-09,1.72E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.9000079,0.050000001,8.58E-09
10578.jpg,-0.000172642,0,1,1.47E-09,-3.26E-10,2.48E-10,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,528.9500079,0.050000001,2.05E-11
10579.jpg,-0.000172642,0,1,6.90E-08,-6.61E-10,-1.87E-09,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.0000079,0.050000001,9.59E-10
10580.jpg,-0.000172642,0,1,1.37E-07,-1.28E-10,3.35E-10,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.0500079,0.050000001,1.91E-09
10581.jpg,-0.000172642,0,1,2.75E-07,8.91E-10,2.01E-09,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.1000079,0.050000001,3.82E-09
10582.jpg,-0.000172642,0,1,3.43E-07,5.69E-10,3.11E-10,9.54E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.1500079,0.050000001,4.77E-09
10583.jpg,-0.000172642,0,1,4.12E-07,2.21E-10,-1.92E-10,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.2000079,0.050000001,5.72E-09
10584.jpg,-0.000172642,0,1,4.81E-07,-1.02E-10,-2.87E-09,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.2500079,0.050000001,6.68E-09
10585.jpg,-0.000172642,0,1,6.18E-07,-8.85E-10,-1.32E-09,1.72E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.3000079,0.050000001,8.58E-09
10586.jpg,-0.000172642,0,1,0,0,0,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.3500079,0.050000001,0
10587.jpg,-0.000172642,0,1,1.38E-07,-3.26E-10,2.72E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.4000079,0.050000001,1.91E-09
10588.jpg,-0.000172642,0,1,1.37E-07,-2.27E-10,-1.36E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.4500079,0.050000001,1.91E-09
10589.jpg,-0.000172642,0,1,2.06E-07,3.32E-10,-1.41E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.5000079,0.050000001,2.86E-09
10590.jpg,-0.000172642,0,1,3.43E-07,4.56E-10,3.01E-09,9.54E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.5500079,0.050000001,4.77E-09
10591.jpg,-0.000172642,0,1,3.43E-07,5.56E-10,-1.05E-09,9.54E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.6000079,0.050000001,4.77E-09
10592.jpg,-0.000172642,0,1,4.81E-07,-2.14E-10,-7.74E-11,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.6500079,0.050000001,6.67E-09
10593.jpg,-0.000172642,0,1,5.49E-07,-5.62E-10,-5.04E-10,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.7000079,0.050000001,7.63E-09
10594.jpg,-0.000172642,0,1,6.18E-07,-8.84E-10,-3.19E-09,1.72E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.7500079,0.050000001,8.58E-09
10595.jpg,-0.000172642,0,1,6.99E-08,3.32E-10,3.57E-09,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.8000079,0.050000001,9.70E-10
10596.jpg,-0.000172642,0,1,6.87E-08,4.44E-10,-1.15E-10,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.8500079,0.050000001,9.54E-10
10597.jpg,-0.000172642,0,1,1.38E-07,1.22E-10,-2.87E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.9000079,0.050000001,1.91E-09
10598.jpg,-0.000172642,0,1,2.75E-07,-2.27E-10,1.64E-10,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,529.9500079,0.050000001,3.81E-09
10599.jpg,-0.000172642,0,1,4.12E-07,-5.50E-10,3.35E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.0000079,0.050000001,5.72E-09
10600.jpg,-0.000172642,0,1,4.12E-07,-4.50E-10,-7.38E-10,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.0500079,0.050000001,5.72E-09
10601.jpg,-0.000172642,0,1,4.81E-07,5.56E-10,-4.45E-09,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.1000079,0.050000001,6.68E-09
10602.jpg,-0.000172642,0,1,6.18E-07,1.11E-09,1.38E-09,1.72E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.1500079,0.050000001,8.58E-09
10603.jpg,-0.000172642,0,1,1.47E-09,-3.26E-10,2.48E-10,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.2000079,0.050000001,2.05E-11
10604.jpg,-0.000172642,0,1,1.38E-07,-1.11E-09,1.79E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.2500079,0.050000001,1.91E-09
10605.jpg,-0.000172642,0,1,2.75E-07,-1.02E-09,2.86E-09,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.3000079,0.050000001,3.82E-09
10606.jpg,-0.000172642,0,1,4.12E-07,8.78E-10,-1.14E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.3500079,0.050000001,5.72E-09
10607.jpg,-0.000172642,0,1,5.49E-07,1.02E-09,-2.26E-09,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.4000079,0.050000001,7.63E-09
10608.jpg,-0.000172642,0,1,6.87E-07,2.33E-10,-7.02E-10,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.4500079,0.050000001,9.54E-09
10609.jpg,-0.000172642,0,1,8.24E-07,-5.49E-10,8.57E-10,2.29E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.5000079,0.050000001,1.14E-08
10610.jpg,-0.000172642,0,1,9.61E-07,-1.33E-09,2.42E-09,2.67E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.5500079,0.050000001,1.33E-08
10611.jpg,-0.000172642,0,1,0,0,0,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.6000079,0.050000001,0
10612.jpg,-0.000172642,0,1,1.38E-07,1.00E-09,1.77E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.6500079,0.050000001,1.91E-09
10613.jpg,-0.000172642,0,1,2.06E-07,6.81E-10,-7.10E-11,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.7000079,0.050000001,2.86E-09
10614.jpg,-0.000172642,0,1,3.43E-07,-1.02E-10,1.48E-09,9.54E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.7500079,0.050000001,4.77E-09
10615.jpg,-0.000172642,0,1,4.12E-07,-4.50E-10,1.05E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.8000079,0.050000001,5.72E-09
10616.jpg,-0.000172642,0,1,4.12E-07,-3.25E-10,-5.29E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.8500079,0.050000001,5.73E-09
10617.jpg,-0.000172642,0,1,5.49E-07,-2.27E-10,-1.11E-09,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.9000079,0.050000001,7.63E-09
10618.jpg,-0.000172642,0,1,6.87E-07,3.31E-10,4.81E-09,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,530.9500079,0.050000001,9.54E-09
10619.jpg,-0.000172642,0,1,6.87E-07,4.44E-10,1.13E-09,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.0000079,0.050000001,9.54E-09
10620.jpg,-0.000172642,0,1,1.01E-08,-1.02E-10,-2.80E-09,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.0500079,0.050000001,1.40E-10
10621.jpg,-0.000172642,0,1,1.37E-07,-8.85E-10,-1.32E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.1000079,0.050000001,1.91E-09
10622.jpg,-0.000172642,0,1,2.75E-07,-3.39E-10,4.19E-09,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.1500079,0.050000001,3.82E-09
10623.jpg,-0.000172642,0,1,2.06E-07,2.21E-10,-3.22E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.2000079,0.050000001,2.87E-09
10624.jpg,-0.000172642,0,1,3.43E-07,3.45E-10,2.06E-10,9.54E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.2500079,0.050000001,4.77E-09
10625.jpg,-0.000172642,0,1,4.81E-07,-4.38E-10,1.79E-09,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.3000079,0.050000001,6.68E-09
10626.jpg,-0.000172642,0,1,4.81E-07,1.09E-10,-2.56E-09,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.3500079,0.050000001,6.68E-09
10627.jpg,-0.000172642,0,1,6.18E-07,2.33E-10,1.76E-09,1.72E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.4000079,0.050000001,8.58E-09
10628.jpg,-0.000172642,0,1,1.47E-09,-3.26E-10,2.48E-10,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.4500079,0.050000001,2.05E-11
10629.jpg,-0.000172642,0,1,6.90E-08,-6.61E-10,-1.87E-09,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.5000079,0.050000001,9.59E-10
10630.jpg,-0.000172642,0,1,1.37E-07,3.19E-10,1.58E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.5500079,0.050000001,1.91E-09
10631.jpg,-0.000172642,0,1,2.06E-07,9.85E-12,-6.93E-10,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.6000079,0.050000001,2.86E-09
10632.jpg,-0.000172642,0,1,2.75E-07,1.09E-10,1.17E-10,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.6500079,0.050000001,3.81E-09
10633.jpg,-0.000172642,0,1,3.43E-07,-2.27E-10,-8.15E-10,9.54E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.7000079,0.050000001,4.77E-09
10634.jpg,-0.000172642,0,1,4.12E-07,3.32E-10,-7.89E-10,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.7500079,0.050000001,5.72E-09
10635.jpg,-0.000172642,0,1,5.49E-07,4.56E-10,3.63E-09,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.8000079,0.050000001,7.63E-09
10636.jpg,-0.000172642,0,1,0,0,0,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.8500079,0.050000001,0
10637.jpg,-0.000172642,0,1,6.91E-08,-3.25E-10,-2.25E-09,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.9000079,0.050000001,9.60E-10
10638.jpg,-0.000172642,0,1,2.06E-07,-1.11E-09,-7.01E-10,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,531.9500079,0.050000001,2.86E-09
10639.jpg,-0.000172642,0,1,2.75E-07,-1.28E-10,2.83E-09,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.0000079,0.050000001,3.82E-09
10640.jpg,-0.000172642,0,1,2.75E-07,8.79E-10,-3.61E-09,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.0500079,0.050000001,3.82E-09
10641.jpg,-0.000172642,0,1,4.12E-07,1.02E-09,2.05E-10,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.1000079,0.050000001,5.72E-09
10642.jpg,-0.000172642,0,1,5.49E-07,2.33E-10,1.79E-09,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.1500079,0.050000001,7.63E-09
10643.jpg,-0.000172642,0,1,6.87E-07,-5.50E-10,3.35E-09,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.2000079,0.050000001,9.54E-09
10644.jpg,-0.000172642,0,1,6.87E-07,-4.37E-10,-2.49E-09,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.2500079,0.050000001,9.54E-09
10645.jpg,-0.000172642,0,1,6.88E-08,-5.49E-10,8.59E-10,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.3000079,0.050000001,9.55E-10
10646.jpg,-0.000172642,0,1,1.37E-07,-8.85E-10,-1.32E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.3500079,0.050000001,1.91E-09
10647.jpg,-0.000172642,0,1,2.75E-07,-3.52E-10,9.59E-10,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.4000079,0.050000001,3.81E-09
10648.jpg,-0.000172642,0,1,4.12E-07,1.11E-09,-1.03E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.4500079,0.050000001,5.72E-09
10649.jpg,-0.000172642,0,1,5.49E-07,3.45E-10,8.56E-10,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.5000079,0.050000001,7.63E-09
10650.jpg,-0.000172642,0,1,6.87E-07,-4.38E-10,2.42E-09,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.5500079,0.050000001,9.54E-09
10651.jpg,-0.000172642,0,1,6.87E-07,-3.25E-10,-3.42E-09,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.6000079,0.050000001,9.54E-09
10652.jpg,-0.000172642,0,1,8.24E-07,-2.27E-10,7.61E-10,2.29E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.6500079,0.050000001,1.14E-08
10653.jpg,-0.000172642,0,1,1.47E-09,-3.26E-10,2.48E-10,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.7000079,0.050000001,2.05E-11
10654.jpg,-0.000172642,0,1,6.88E-08,-2.27E-10,1.03E-09,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.7500079,0.050000001,9.55E-10
10655.jpg,-0.000172642,0,1,1.38E-07,7.79E-10,-2.58E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.8000079,0.050000001,1.91E-09
10656.jpg,-0.000172642,0,1,2.75E-07,9.04E-10,1.76E-09,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.8500079,0.050000001,3.82E-09
10657.jpg,-0.000172642,0,1,4.12E-07,1.21E-10,3.35E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.9000079,0.050000001,5.72E-09
10658.jpg,-0.000172642,0,1,4.12E-07,2.20E-10,-7.38E-10,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,532.9500079,0.050000001,5.72E-09
10659.jpg,-0.000172642,0,1,4.81E-07,-1.02E-10,-3.50E-09,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.0000079,0.050000001,6.68E-09
10660.jpg,-0.000172642,0,1,6.18E-07,-8.84E-10,-1.95E-09,1.72E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.0500079,0.050000001,8.58E-09
10661.jpg,-0.000172642,0,1,0,0,0,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.1000079,0.050000001,0
10662.jpg,-0.000172642,0,1,1.38E-07,-3.26E-10,2.72E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.1500079,0.050000001,1.91E-09
10663.jpg,-0.000172642,0,1,2.06E-07,-6.74E-10,2.30E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.2000079,0.050000001,2.86E-09
10664.jpg,-0.000172642,0,1,1.39E-07,-1.14E-10,-6.03E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.2500079,0.050000001,1.93E-09
10665.jpg,-0.000172642,0,1,2.75E-07,4.44E-10,-1.11E-09,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.3000079,0.050000001,3.81E-09
10666.jpg,-0.000172642,0,1,4.12E-07,1.00E-09,4.81E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.3500079,0.050000001,5.73E-09
10667.jpg,-0.000172642,0,1,4.81E-07,6.67E-10,4.79E-09,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.4000079,0.050000001,6.68E-09
10668.jpg,-0.000172642,0,1,4.12E-07,1.23E-09,-3.54E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.4500079,0.050000001,5.72E-09
10669.jpg,-0.000172642,0,1,5.49E-07,4.57E-10,-2.57E-09,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.5000079,0.050000001,7.63E-09
10670.jpg,-0.000172642,0,1,6.88E-08,-5.49E-10,8.59E-10,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.550008,0.050000001,9.55E-10
10671.jpg,-0.000172642,0,1,2.06E-07,-1.33E-09,2.42E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.600008,0.050000001,2.86E-09
10672.jpg,-0.000172642,0,1,2.06E-07,-1.23E-09,-1.67E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.650008,0.050000001,2.86E-09
10673.jpg,-0.000172642,0,1,2.07E-07,-6.73E-10,-6.61E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.700008,0.050000001,2.88E-09
10674.jpg,-0.000172642,0,1,3.43E-07,-1.15E-10,-8.00E-10,9.54E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.750008,0.050000001,4.77E-09
10675.jpg,-0.000172642,0,1,4.81E-07,4.43E-10,5.12E-09,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.800008,0.050000001,6.68E-09
10676.jpg,-0.000172642,0,1,5.50E-07,5.55E-10,6.35E-09,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.850008,0.050000001,7.63E-09
10677.jpg,-0.000172642,0,1,4.81E-07,1.12E-09,-1.98E-09,1.33E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.900008,0.050000001,6.68E-09
10678.jpg,-0.000172642,0,1,1.47E-09,-3.26E-10,2.48E-10,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,533.950008,0.050000001,2.05E-11
10679.jpg,-0.000172642,0,1,6.90E-08,-6.61E-10,-1.87E-09,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.000008,0.050000001,9.59E-10
10680.jpg,-0.000172642,0,1,1.38E-07,-1.01E-09,-2.37E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.050008,0.050000001,1.91E-09
10681.jpg,-0.000172642,0,1,2.75E-07,-8.98E-10,1.39E-09,7.63E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.100008,0.050000001,3.81E-09
10682.jpg,-0.000172642,0,1,4.12E-07,9.90E-10,-2.08E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.150008,0.050000001,5.72E-09
10683.jpg,-0.000172642,0,1,5.49E-07,1.13E-09,1.76E-09,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.200008,0.050000001,7.63E-09
10684.jpg,-0.000172642,0,1,6.87E-07,3.45E-10,3.35E-09,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.250008,0.050000001,9.54E-09
10685.jpg,-0.000172642,0,1,6.87E-07,4.57E-10,-2.49E-09,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.300008,0.050000001,9.54E-09
10686.jpg,-0.000172642,0,1,0,0,0,0,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.350008,0.050000001,0
10687.jpg,-0.000172642,0,1,1.37E-07,-7.73E-10,1.48E-09,3.81E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.400008,0.050000001,1.91E-09
10688.jpg,-0.000172642,0,1,2.06E-07,-1.12E-09,1.06E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.450008,0.050000001,2.86E-09
10689.jpg,-0.000172642,0,1,2.07E-07,-9.96E-10,-5.29E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.500008,0.050000001,2.87E-09
10690.jpg,-0.000172642,0,1,3.43E-07,-4.51E-10,1.36E-10,9.54E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.550008,0.050000001,4.77E-09
10691.jpg,-0.000172642,0,1,4.12E-07,5.42E-10,4.07E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.600008,0.050000001,5.72E-09
10692.jpg,-0.000172642,0,1,4.12E-07,1.56E-09,-2.60E-09,1.14E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.650008,0.050000001,5.72E-09
10693.jpg,-0.000172642,0,1,5.49E-07,7.93E-10,-1.64E-09,1.53E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.700008,0.050000001,7.63E-09
10694.jpg,-0.000172642,0,1,6.87E-07,9.76E-12,-7.80E-11,1.91E-07,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.750008,0.050000001,9.54E-09
10695.jpg,-0.000172642,0,1,6.88E-08,-5.49E-10,8.59E-10,1.91E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.800008,0.050000001,9.55E-10
10696.jpg,-0.000172642,0,1,2.06E-07,-1.33E-09,2.42E-09,5.72E-08,49.0029328,8.001635085,-0.010477219,-179.9911499,2.05E-05,-9.94E-17,S,534.850008,0.050000001,2.86E-09
